x,y,z,t,pos,HCP0.5,PRP0.6,HCP1.0,PRP1.1,HCP2.0,PRP2.1,HCP0.5_inph,PRP0.6_inph,HCP1.0_inph,PRP1.1_inph,HCP2.0_inph,PRP2.1_inph
553915.5715,5645470.242,27.9522842,43003.05,57.92898146,40.02192495,18.19451783,75.57584677,38.70826381,90.16033344,68.27424882,0.89291999,0.806500604,0.892112391,0.057863999,1.389647585,-2.649744353
553915.7691,5645469.961,27.9594582,43002.93,58.27250258,39.82192495,18.29451783,75.17584677,38.60826381,90.16033344,67.77424882,0.89291999,0.806500604,0.892112391,0.057863999,1.459647585,-2.669744353
553915.9079,5645469.765,27.9703522,43002.83,58.51267218,39.72192495,18.39451783,74.57584677,38.50826381,90.16033344,67.37424882,0.89291999,0.806500604,0.902112391,0.057863999,1.459647585,-2.669744353
553916.093,5645469.503,27.9852,43002.73,58.83346185,39.72192495,18.29451783,74.37584677,38.40826381,89.36033344,67.17424882,0.89291999,0.796500604,0.902112391,0.057863999,1.459647585,-2.659744353
553916.214,5645469.332,27.9852,43002.63,59.04294216,39.72192495,18.29451783,74.57584677,38.50826381,89.36033344,67.17424882,0.89291999,0.796500604,0.902112391,0.047863999,1.459647585,-2.659744353
553916.369,5645469.114,28,43002.53,59.31042861,40.12192495,18.29451783,75.07584677,38.90826381,89.26033344,67.27424882,0.89291999,0.796500604,0.892112391,0.037863999,1.449647585,-2.699744353
553916.5555,5645468.85,28.0148,43002.43,59.63365956,40.62192495,18.59451783,75.57584677,39.50826381,88.36033344,67.67424882,0.89291999,0.796500604,0.892112391,0.027863999,1.399647585,-2.759744353
553916.7133,5645468.627,28.0284,43002.32,59.90684419,41.12192495,18.99451783,75.77584677,40.30826381,87.86033344,68.67424882,0.89291999,0.796500604,0.902112391,0.027863999,1.399647585,-2.849744353
553916.8819,5645468.388,28.0396,43002.22,60.19932831,41.52192495,19.39451783,75.97584677,41.00826381,87.76033344,68.67424882,0.89291999,0.796500604,0.902112391,0.037863999,1.419647585,-2.849744353
553917.0219,5645468.189,28.0466362,43002.12,60.44264086,41.82192495,19.69451783,76.27584677,41.40826381,87.96033344,68.97424882,0.89291999,0.796500604,0.902112391,0.027863999,1.429647585,-2.829744353
553917.136,5645468.026,28.0489632,43002.04,60.64160772,42.12192495,19.69451783,76.77584677,41.60826381,87.96033344,69.17424882,0.89291999,0.796500604,0.902112391,0.017863999,1.429647585,-2.799744353
553917.3131,5645467.773,28.05,43001.92,60.95043358,42.32192495,19.59451783,77.57584677,41.70826381,88.46033344,69.67424882,0.89291999,0.796500604,0.902112391,0.007863999,1.429647585,-2.809744353
553917.4895,5645467.521,28.05,43001.82,61.25803878,42.52192495,19.39451783,78.27584677,41.70826381,89.16033344,70.27424882,0.89291999,0.796500604,0.902112391,0.007863999,1.439647585,-2.849744353
553917.5902,5645467.376,28.05,43001.75,61.43457628,42.52192495,19.39451783,78.67584677,41.80826381,89.96033344,70.97424882,0.89291999,0.796500604,0.892112391,0.017863999,1.449647585,-2.889744353
553917.7728,5645467.114,28.05,43001.64,61.75392994,42.92181787,19.29451783,79.0755315,42.00826381,90.76074858,71.37424882,0.892919433,0.796500604,0.892106512,0.027868361,1.449634682,-2.899766828
553917.9301,5645466.887,28.05,43001.54,62.03010432,42.92163516,19.49451783,79.27540785,42.50826112,90.9614504,71.57424882,0.892918444,0.796500604,0.902103807,0.017870742,1.459612359,-2.879778006
553918.0815,5645466.669,28.05,43001.44,62.2955209,42.92163516,19.79451783,79.07540785,42.90826112,90.9614504,71.67424882,0.892918444,0.796500604,0.902103807,0.017870742,1.459612359,-2.859778006
553918.2795,5645466.382,28.05,43001.34,62.6441941,42.62163516,20.19451783,78.67540785,43.10826112,90.1614504,71.67424882,0.892918444,0.796500604,0.902103807,0.017870742,1.439612359,-2.829778006
553918.4476,5645466.137,28.05,43001.23,62.941318,42.72163516,20.19451783,78.57540785,42.90826112,90.0614504,71.47424882,0.882918444,0.796500604,0.902103807,0.017870742,1.429612359,-2.829778006
553918.6164,5645465.891,28.05,43001.14,63.2396625,42.92163516,20.09451783,78.57540785,42.70826112,89.8614504,70.97424882,0.882918444,0.796500604,0.902103807,0.027870742,1.429612359,-2.849778006
553918.7915,5645465.635,28.05,43001.04,63.54981731,42.92163516,19.99451783,78.47540785,42.50826112,89.8614504,70.37424882,0.882918444,0.796500604,0.902103807,0.027870742,1.449612359,-2.859778006
553918.9838,5645465.352,28.0515471,43000.91,63.89196975,42.92163516,19.99451783,78.37540785,42.30826112,90.1614504,69.57424882,0.882918444,0.796500604,0.892103807,0.027870742,1.469612359,-2.769778006
553919.1787,5645465.065,28.0643811,43000.81,64.23889195,42.92163516,19.99451783,78.07540785,42.10826112,90.5614504,69.27424882,0.882918444,0.806500604,0.892103807,0.047870742,1.469612359,-2.719778006
553919.3433,5645464.821,28.0744881,43000.71,64.53322027,42.92163516,19.99451783,78.07540785,41.70826112,90.6614504,69.27424882,0.892918444,0.806500604,0.892103807,0.047870742,1.459612359,-2.719778006
553919.5228,5645464.554,28.0862551,43000.6,64.8549488,43.02163516,19.99451783,78.37540785,41.50826112,90.6614504,69.37424882,0.892918444,0.796500604,0.892103807,0.037870742,1.459612359,-2.699778006
553919.6774,5645464.322,28.1057056,43000.5,65.13374113,43.22163516,19.99451783,78.77540785,41.90826112,90.6614504,69.37424882,0.892918444,0.796500604,0.892103807,0.007870742,1.469612359,-2.699778006
553919.8334,5645464.088,28.1203125,43000.4,65.41497412,43.12163516,19.99451783,78.77540785,42.40826112,90.7614504,69.67424882,0.882918444,0.796500604,0.902103807,-0.002129258,1.469612359,-2.779778006
553920.0127,5645463.817,28.1343144,43000.3,65.73991949,42.72163516,19.79451783,78.37540785,42.40826112,90.7614504,69.77424882,0.882918444,0.796500604,0.902103807,-0.002129258,1.479612359,-2.889778006
553920.1628,5645463.59,28.1447625,43000.2,66.01205734,42.22163516,19.29451783,78.07540785,41.70826112,90.9614504,69.57424882,0.882918444,0.806500604,0.912103807,0.027870742,1.489612359,-2.939778006
553920.3234,5645463.345,28.1574557,43000.11,66.30500334,41.82163516,18.79451783,77.67540785,40.70826112,91.9614504,68.77424882,0.882918444,0.806500604,0.912103807,0.057870742,1.479612359,-2.709778006
553920.3887,5645463.245,28.1693987,43000.06,66.42443571,41.42163516,18.79451783,77.57540785,39.40826112,91.9614504,68.77424882,0.892918444,0.806500604,0.902103807,0.087870742,1.479612359,-2.709778006
553920.5926,5645462.932,28.1823217,42999.93,66.79799188,41.12163516,18.29451783,77.87540785,38.40826112,95.2614504,68.47424882,0.892918444,0.806500604,0.902103807,0.097870742,1.459612359,-2.549778006
553920.723,5645462.73,28.1969528,42999.83,67.03842515,41.42163516,17.59451783,78.67540785,38.10826112,96.7614504,68.27424882,0.882918444,0.806500604,0.892103807,0.067870742,1.479612359,-2.469778006
553920.8901,5645462.472,28.2221288,42999.73,67.34581157,41.72163516,17.09451783,79.37540785,38.10826112,97.9614504,68.17424882,0.882918444,0.806500604,0.892103807,0.037870742,1.479612359,-2.499778006
553921.0444,5645462.232,28.2327968,42999.63,67.6311333,41.72163516,16.89451783,79.77540785,38.00826112,99.1614504,68.47424882,0.882918444,0.806500604,0.892103807,0.047870742,1.479612359,-2.629778006
553921.1664,5645462.042,28.2413848,42999.53,67.85692967,41.82163516,16.99451783,79.97540785,38.00826112,99.1614504,69.27424882,0.892918444,0.806500604,0.902103807,0.077870742,1.479612359,-2.709778006
553921.3236,5645461.797,28.2472928,42999.43,68.1480256,42.12163516,17.39451783,80.37540785,38.20826112,100.1614504,70.57424882,0.892918444,0.816500604,0.902103807,0.107870742,1.469612359,-2.659778006
553921.46,5645461.583,28.2496864,42999.32,68.40179904,42.92163516,17.69451783,81.37540785,38.90826112,100.7614504,72.27424882,0.892918444,0.806500604,0.912103807,0.097870742,1.459612359,-2.539778006
553921.5763,5645461.401,28.25,42999.22,68.61778443,44.02163516,18.39451783,82.77540785,40.30826112,100.6614504,73.97424882,0.892918444,0.796500604,0.912103807,0.047870742,1.459612359,-2.499778006
553921.7318,5645461.157,28.25,42999.12,68.90712204,45.12163516,19.59451783,83.97540785,42.30826112,99.8614504,75.27424882,0.892918444,0.786500604,0.912103807,-0.002129258,1.469612359,-2.639778006
553921.8261,5645461.009,28.25,42999.04,69.08261133,46.02163516,19.59451783,84.47540785,44.50826112,98.5614504,75.77424882,0.892918444,0.786500604,0.902103807,-0.022129258,1.479612359,-2.859778006
553921.9965,5645460.742,28.25,42998.91,69.3993528,46.72163516,22.29451783,84.27540785,46.20826112,97.4614504,75.87424882,0.892918444,0.796500604,0.912103807,-0.012129258,1.489612359,-3.019778006
553922.1138,5645460.558,28.25,42998.81,69.61756208,47.22163516,22.99451783,84.07540785,47.30826112,96.8614504,75.77424882,0.892918444,0.796500604,0.912103807,0.017870742,1.509612359,-3.089778006
553922.2565,5645460.335,28.25,42998.71,69.88231156,47.82163516,23.19451783,84.37540785,47.60826112,96.6614504,75.97424882,0.892918444,0.796500604,0.922103807,0.037870742,1.529612359,-3.059778006
553922.3853,5645460.136,28.25,42998.61,70.11935679,48.42163516,23.19451783,85.27540785,47.40826112,96.9614504,76.27424882,0.892918444,0.786500604,0.922103807,0.027870742,1.529612359,-2.949778006
553922.5213,5645459.926,28.25,42998.51,70.36954872,48.72163516,23.19451783,86.47540785,47.30826112,98.1614504,76.87424882,0.892918444,0.786500604,0.922103807,-0.002129258,1.519612359,-2.859778006
553922.6739,5645459.694,28.25,42998.41,70.64723696,48.72163516,23.29451783,87.87540785,47.50826112,99.9614504,77.67424882,0.892918444,0.776500604,0.912103807,-0.022129258,1.539612359,-2.859778006
553922.7308,5645459.608,28.25,42998.36,70.75035636,48.72163516,23.49451783,88.97540785,47.90826112,101.4614504,78.57424882,0.892918444,0.776500604,0.912103807,-0.032129258,1.559612359,-2.899778006
553922.8832,5645459.379,28.25,42998.25,71.02543227,48.92163516,23.59451783,89.07540785,48.20826112,102.3614504,79.27424882,0.902918444,0.776500604,0.912103807,-0.042129258,1.569612359,-3.019778006
553923.0352,5645459.154,28.2594582,42998.14,71.29696312,48.92163516,23.49451783,88.87540785,48.30826112,103.2614504,79.67424882,0.902918444,0.776500604,0.912103807,-0.042129258,1.569612359,-3.189778006
553923.1342,5645459.008,28.2594582,42998.05,71.47336323,48.82163516,23.49451783,88.87540785,48.20826112,103.8614504,79.87424882,0.892918444,0.776500604,0.912103807,-0.032129258,1.569612359,-3.259778006
553923.3057,5645458.758,28.2703522,42997.93,71.77653356,48.62163516,22.89451783,88.87540785,48.10826112,104.1614504,79.87424882,0.892918444,0.786500604,0.912103807,-0.012129258,1.569612359,-3.199778006
553923.4461,5645458.555,28.2852,42997.83,72.02335569,48.32163516,22.59451783,88.67540785,47.90826112,104.0614504,79.87424882,0.882918444,0.796500604,0.912103807,0.017870742,1.549612359,-3.039778006
553923.5721,5645458.374,28.3,42997.73,72.24389366,47.92163516,22.19451783,88.17540785,47.60826112,103.8614504,79.67424882,0.882918444,0.806500604,0.912103807,0.067870742,1.559612359,-2.829778006
553923.7388,5645458.135,28.3284,42997.62,72.53528668,47.22163516,21.59451783,87.47540785,47.00826112,103.5614504,79.27424882,0.882918444,0.806500604,0.912103807,0.107870742,1.559612359,-2.619778006
553923.8417,5645457.988,28.3284,42997.53,72.71472305,47.02163516,21.59451783,86.87540785,46.10826112,103.3614504,78.67424882,0.882918444,0.806500604,0.912103807,0.117870742,1.559612359,-2.469778006
553924.0138,5645457.742,28.3460256,42997.42,73.01494698,47.62163516,21.29451783,86.67540785,45.50826112,103.0614504,77.87424882,0.892918444,0.796500604,0.922103807,0.117870742,1.569612359,-2.359778006
553924.1577,5645457.536,28.3485986,42997.32,73.26623011,48.52163516,21.99451783,86.97540785,45.70826112,102.6614504,77.07424882,0.892918444,0.796500604,0.932103807,0.107870742,1.589612359,-2.319778006
553924.3154,5645457.31,28.35,42997.22,73.54181184,49.22163516,22.79451783,87.67540785,46.70826112,102.3614504,76.87424882,0.892918444,0.796500604,0.932103807,0.097870742,1.579612359,-2.359778006
553924.4514,5645457.115,28.35,42997.12,73.7795533,50.02163516,23.59451783,88.27540785,47.90826112,101.9614504,77.17424882,0.902918444,0.786500604,0.942103807,0.077870742,1.579612359,-2.429778006
553924.5519,5645456.971,28.35,42997.04,73.95515583,50.82163516,23.59451783,88.97540785,49.20826112,101.4614504,77.77424882,0.892918444,0.786500604,0.942103807,0.037870742,1.579612359,-2.539778006
553924.7027,5645456.755,28.35,42996.93,74.21858825,51.62163516,25.09451783,89.77540785,50.40826112,101.0614504,78.77424882,0.892918444,0.776500604,0.942103807,0.007870742,1.599612359,-2.679778006
553924.8628,5645456.526,28.35,42996.83,74.49800373,52.42163516,25.89451783,90.37540785,51.40826112,101.1614504,79.87424882,0.892918444,0.776500604,0.932103807,-0.012129258,1.619612359,-2.829778006
553924.9902,5645456.344,28.35,42996.73,74.72016304,53.32163516,26.59451783,90.87540785,52.30826112,101.3614504,81.07424882,0.892918444,0.776500604,0.932103807,-0.012129258,1.619612359,-2.969778006
553925.105,5645456.182,28.35,42996.65,74.9187154,54.02163516,27.19451783,91.67540785,53.10826112,101.7614504,82.47424882,0.902918444,0.776500604,0.942103807,-0.002129258,1.599612359,-3.029778006
553925.2403,5645455.991,28.35,42996.56,75.15278182,54.62163516,27.19451783,92.77540785,53.90826112,102.4614504,83.67424882,0.902918444,0.776500604,0.942103807,-0.002129258,1.599612359,-2.979778006
553925.3899,5645455.782,28.35,42996.46,75.40980548,55.22163516,27.49451783,94.07540785,54.90826112,103.2614504,84.97424882,0.902918444,0.776500604,0.942103807,-0.012129258,1.609612359,-2.929778006
553925.5235,5645455.596,28.35,42996.36,75.63881413,55.72163516,27.79451783,95.37540785,55.80826112,103.8614504,86.27424882,0.892918444,0.776500604,0.932103807,-0.022129258,1.619612359,-2.979778006
553925.6638,5645455.403,28.3626117,42996.26,75.87742069,56.12163516,27.89451783,96.27540785,56.50826112,104.3614504,87.57424882,0.892918444,0.776500604,0.932103807,-0.022129258,1.629612359,-3.039778006
553925.8145,5645455.198,28.3626117,42996.16,76.13185239,56.32163516,27.99451783,97.07540785,57.00826112,104.8614504,88.77424882,0.892918444,0.786500604,0.932103807,-0.012129258,1.629612359,-3.009778006
553925.939,5645455.03,28.3626117,42996.07,76.34095583,56.32163516,27.99451783,97.57540785,57.20826112,105.5614504,89.57424882,0.892918444,0.786500604,0.932103807,0.017870742,1.619612359,-2.969778006
553926.3042,5645454.542,28.4436616,42995.81,76.95047616,56.52163516,27.69451783,97.77540785,57.10826112,107.8614504,89.87424882,0.892918444,0.796500604,0.932103807,0.047870742,1.629612359,-2.639778006
553926.4634,5645454.332,28.4436616,42995.71,77.21399967,56.52163516,27.39451783,97.77540785,56.90826112,107.8614504,89.87424882,0.892918444,0.796500604,0.942103807,0.077870742,1.629612359,-2.639778006
553926.5992,5645454.154,28.4574557,42995.6,77.43788724,56.32163516,27.09451783,97.77540785,56.30826112,108.7614504,89.77424882,0.892918444,0.796500604,0.942103807,0.077870742,1.629612359,-2.549778006
553926.7441,5645453.964,28.4693987,42995.5,77.67683495,56.02163516,26.69451783,97.87540785,55.60826112,108.7614504,89.77424882,0.892918444,0.796500604,0.952103807,0.077870742,1.629612359,-2.549778006
553926.8682,5645453.801,28.4836448,42995.4,77.8817003,55.82163516,26.19451783,98.47540785,55.20826112,109.6614504,89.77424882,0.892918444,0.796500604,0.942103807,0.077870742,1.629612359,-2.539778006
553927.0062,5645453.621,28.4969528,42995.3,78.10851299,56.32163516,25.89451783,99.47540785,55.20826112,110.7614504,89.97424882,0.892918444,0.796500604,0.942103807,0.077870742,1.639612359,-2.569778006
553927.0928,5645453.508,28.4969528,42995.22,78.25088069,56.72163516,26.09451783,100.1754078,55.40826112,111.4614504,89.97424882,0.892918444,0.796500604,0.932103807,0.057870742,1.649612359,-2.569778006
553927.1895,5645453.382,28.5099808,42995.16,78.40971044,56.62163516,26.99451783,100.0754078,55.60826112,111.4614504,90.27424882,0.892918444,0.796500604,0.922103807,0.047870742,1.649612359,-2.589778006
553927.2362,5645453.322,28.5099808,42995.12,78.4857426,56.42163516,26.99451783,99.47540785,55.70826112,111.6614504,90.47424882,0.892918444,0.796500604,0.932103807,0.027870742,1.669612359,-2.599778006
553927.2658,5645453.283,28.5099808,42995.09,78.5347034,56.42163516,27.19451783,98.87540785,55.70826112,111.6614504,90.47424882,0.892918444,0.786500604,0.932103807,0.027870742,1.669612359,-2.599778006
553927.2881,5645453.254,28.5099808,42995.07,78.57128605,56.42163516,27.19451783,98.47540785,55.70826112,111.6614504,90.47424882,0.892918444,0.786500604,0.942103807,0.027870742,1.669612359,-2.599778006
553927.4468,5645453.049,28.5221288,42994.95,78.8305363,56.52163516,27.49451783,98.47540785,54.80826112,111.8614504,90.27424882,0.892918444,0.786500604,0.952103807,0.037870742,1.689612359,-2.619778006
553927.5262,5645452.946,28.5327968,42994.87,78.96058767,56.92163516,27.69451783,99.07540785,54.80826112,112.1614504,89.47424882,0.892918444,0.776500604,0.952103807,0.027870742,1.689612359,-2.709778006
553927.6526,5645452.783,28.5413848,42994.77,79.16685439,57.42163516,27.89451783,99.87540785,55.30826112,113.0614504,90.07424882,0.882918444,0.776500604,0.942103807,0.007870742,1.689612359,-2.819778006
553927.7602,5645452.644,28.5413848,42994.69,79.34263482,57.62163516,27.79451783,100.7754078,56.00826112,113.1614504,90.27424882,0.882918444,0.776500604,0.932103807,-0.012129258,1.699612359,-2.829778006
553927.8276,5645452.558,28.5477131,42994.62,79.45189945,57.62163516,27.49451783,101.6754078,56.00826112,113.1614504,90.27424882,0.882918444,0.776500604,0.932103807,-0.012129258,1.699612359,-2.829778006
553927.9105,5645452.452,28.5477131,42994.55,79.58646695,57.52163516,27.29451783,101.9754078,57.00826112,113.3614504,90.87424882,0.892918444,0.786500604,0.932103807,-0.022129258,1.709612359,-2.849778006
553927.9952,5645452.344,28.5498227,42994.48,79.72371887,57.42163516,27.19451783,101.8754078,57.20826112,113.4614504,90.87424882,0.892918444,0.786500604,0.932103807,-0.002129258,1.699612359,-2.849778006
553928.0684,5645452.25,28.5498227,42994.42,79.84285845,57.52163516,27.19451783,101.6754078,57.30826112,113.4614504,91.57424882,0.892918444,0.796500604,0.932103807,0.017870742,1.699612359,-2.899778006
553928.1532,5645452.143,28.55,42994.35,79.97938698,57.62163516,27.39451783,101.4754078,57.60826112,113.5614504,91.97424882,0.892918444,0.796500604,0.932103807,0.017870742,1.699612359,-2.939778006
553928.2127,5645452.067,28.55,42994.3,80.07590771,57.62163516,27.29451783,101.3754078,57.60826112,113.8614504,91.97424882,0.892918444,0.796500604,0.932103807,0.017870742,1.689612359,-2.939778006
553928.2823,5645451.979,28.55,42994.24,80.18810467,57.32163516,26.99451783,101.2754078,57.80826112,114.0614504,91.87424882,0.882918444,0.796500604,0.932103807,0.017870742,1.699612359,-2.869778006
553928.328,5645451.921,28.55,42994.2,80.26194565,57.42163516,26.79451783,101.0754078,57.60826112,113.9614504,91.87424882,0.882918444,0.796500604,0.932103807,0.017870742,1.699612359,-2.869778006
553928.3844,5645451.85,28.55,42994.15,80.35262068,57.52163516,26.49451783,101.1754078,57.00826112,113.9614504,91.77424882,0.882918444,0.806500604,0.932103807,0.027870742,1.699612359,-2.799778006
553928.4293,5645451.794,28.55,42994.11,80.42439818,57.12163516,26.49451783,101.2754078,56.60826112,113.6614504,91.97424882,0.892918444,0.806500604,0.922103807,0.037870742,1.699612359,-2.789778006
553928.4629,5645451.751,28.55,42994.08,80.47896887,57.12163516,26.49451783,101.4754078,56.50826112,113.6614504,91.97424882,0.892918444,0.806500604,0.922103807,0.047870742,1.699612359,-2.789778006
553928.5077,5645451.695,28.55,42994.04,80.55068386,57.12163516,26.49451783,101.3754078,56.20826112,113.7614504,92.57424882,0.892918444,0.806500604,0.932103807,0.057870742,1.699612359,-2.829778006
553928.5414,5645451.652,28.55,42994.01,80.60531618,57.12163516,26.49451783,101.0754078,55.80826112,114.0614504,92.67424882,0.892918444,0.806500604,0.932103807,0.067870742,1.709612359,-2.799778006
553928.873,5645451.238,28.55,42993.73,81.13574483,57.12163516,26.49451783,100.6754078,55.20826112,115.3614504,90.17424882,0.892918444,0.806500604,0.932103807,0.037870742,1.759612359,-2.649778006
553929.9161,5645449.974,28.5552887,42993.06,82.77457173,56.72163516,26.59451783,100.4754078,55.00826112,116.1614504,89.77424882,0.892918444,0.796500604,0.932103807,0.017870742,1.759612359,-2.809778006
553930.1129,5645449.744,28.5723147,42992.93,83.07727661,56.72163516,26.69451783,100.3754078,54.90826112,116.1614504,89.77424882,0.892918444,0.796500604,0.932103807,0.007870742,1.759612359,-2.809778006
553930.3124,5645449.513,28.5850208,42992.83,83.38249989,56.52163516,26.69451783,100.3754078,54.70826112,116.5614504,89.87424882,0.892918444,0.796500604,0.932103807,0.017870742,1.739612359,-2.839778006
553930.5218,5645449.273,28.6110368,42992.72,83.70100948,56.32163516,26.09451783,100.4754078,54.40826112,116.8614504,89.87424882,0.892918444,0.796500604,0.942103807,0.037870742,1.739612359,-2.839778006
553930.6577,5645449.119,28.6242248,42992.62,83.90639889,56.22163516,26.09451783,100.8754078,54.30826112,116.8614504,90.27424882,0.892918444,0.796500604,0.942103807,0.047870742,1.739612359,-2.809778006
553930.8371,5645448.918,28.6469127,42992.52,84.17581559,56.32163516,25.79451783,101.0754078,54.40826112,117.1614504,90.47424882,0.892918444,0.796500604,0.942103807,0.047870742,1.739612359,-2.719778006
553930.9963,5645448.741,28.6574557,42992.42,84.41387785,56.52163516,25.79451783,100.9754078,54.40826112,117.6614504,90.37424882,0.882918444,0.796500604,0.952103807,0.047870742,1.749612359,-2.629778006
553931.2072,5645448.509,28.6796875,42992.32,84.72741064,56.82163516,25.89451783,100.9754078,54.40826112,118.3614504,90.67424882,0.882918444,0.796500604,0.952103807,0.047870742,1.759612359,-2.579778006
553931.3661,5645448.337,28.6929625,42992.22,84.96157556,57.22163516,25.89451783,101.1754078,54.30826112,118.8614504,91.37424882,0.892918444,0.796500604,0.952103807,0.067870742,1.749612359,-2.569778006
553931.571,5645448.117,28.7186125,42992.11,85.2622149,57.82163516,26.19451783,101.8754078,54.70826112,119.3614504,92.17424882,0.892918444,0.796500604,0.952103807,0.067870742,1.749612359,-2.589778006
553931.7041,5645447.977,28.7308104,42992.03,85.45538738,58.62163516,26.19451783,103.1754078,55.60826112,119.3614504,92.97424882,0.892918444,0.796500604,0.952103807,0.067870742,1.749612359,-2.599778006
553931.9318,5645447.739,28.7458375,42991.91,85.78476754,59.52163516,27.19451783,104.3754078,56.90826112,119.3614504,93.87424882,0.892918444,0.796500604,0.952103807,0.067870742,1.739612359,-2.589778006
553932.1031,5645447.563,28.7493016,42991.81,86.03036822,60.42163516,27.89451783,105.0754078,58.10826112,119.3614504,94.57424882,0.892918444,0.796500604,0.952103807,0.067870742,1.749612359,-2.549778006
553932.2541,5645447.41,28.75,42991.71,86.24533333,61.12163516,28.49451783,105.6754078,59.00826112,119.4614504,95.27424882,0.892918444,0.796500604,0.952103807,0.067870742,1.779612359,-2.519778006
553932.415,5645447.249,28.75,42991.61,86.47295101,61.42163516,28.79451783,106.5754078,59.30826112,120.2614504,95.77424882,0.892918444,0.796500604,0.952103807,0.067870742,1.819612359,-2.509778006
553932.555,5645447.112,28.75,42991.53,86.66883108,61.62163516,28.79451783,107.5754078,59.30826112,121.6614504,96.27424882,0.892918444,0.796500604,0.952103807,0.057870742,1.829612359,-2.489778006
